instid;sv_name;isi_id;jxf
373;Institutionen för bygg- och miljöteknik;000312660700015;0.58055546121667208926
373;Institutionen för bygg- och miljöteknik;000312767400008;0.57660297224261377346
373;Institutionen för bygg- och miljöteknik;000313012500034;0.54466348103210653827
373;Institutionen för bygg- och miljöteknik;000313152400085;1.5126354409572562
373;Institutionen för bygg- och miljöteknik;000313298000003;0.04527161346660949315
373;Institutionen för bygg- och miljöteknik;000313599300003;1.3691771356740661
373;Institutionen för bygg- och miljöteknik;000313620900003;0.95450873045482640959
373;Institutionen för bygg- och miljöteknik;000314087800013;1.4630778902195114
373;Institutionen för bygg- och miljöteknik;000314378500012;1.3034558478580140
373;Institutionen för bygg- och miljöteknik;000314734800028;1.4983509255730104
373;Institutionen för bygg- och miljöteknik;000315349300016;0.89377499115923256079
373;Institutionen för bygg- och miljöteknik;000315426700032;2.1571514826334631
373;Institutionen för bygg- och miljöteknik;000315469700006;0.84303691450544673280
373;Institutionen för bygg- och miljöteknik;000315606700037;0.96993929151471108946
373;Institutionen för bygg- och miljöteknik;000315754600004;1.4983509255730104
373;Institutionen för bygg- och miljöteknik;000316207500007;0.95450873045482640959
373;Institutionen för bygg- och miljöteknik;000316554000001;1.04329295481925729538
373;Institutionen för bygg- och miljöteknik;000316643500006;0.92366009318185349987
373;Institutionen för bygg- och miljöteknik;000316768900034;2.0119930298932439
373;Institutionen för bygg- och miljöteknik;000316828300006;0.88390031523342454557
373;Institutionen för bygg- och miljöteknik;000317423700008;0.72271126892491701320
373;Institutionen för bygg- och miljöteknik;000317528900086;1.13094530935071302555
373;Institutionen för bygg- och miljöteknik;000317796600010;0.96972221908639672699
373;Institutionen för bygg- och miljöteknik;000318309700007;0.63449304908741399595
373;Institutionen för bygg- och miljöteknik;000319275700055;0.71088799651753056025
373;Institutionen för bygg- och miljöteknik;000320128300005;0.38922450672819740602
373;Institutionen för bygg- och miljöteknik;000320484800006;1.6657708974935844
373;Institutionen för bygg- och miljöteknik;000320751000025;1.4573167228929882
373;Institutionen för bygg- och miljöteknik;000321330500005;0.67766270228073636736
373;Institutionen för bygg- och miljöteknik;000321403300011;1.0662863631817858
373;Institutionen för bygg- och miljöteknik;000322432600035;0.91443222340107302349
373;Institutionen för bygg- och miljöteknik;000322493800012;0.75342434598676082187
373;Institutionen för bygg- och miljöteknik;000323013400047;1.6640589270986090
373;Institutionen för bygg- och miljöteknik;000323013400058;1.6640589270986090
373;Institutionen för bygg- och miljöteknik;000323019800002;1.5471548160866020
373;Institutionen för bygg- och miljöteknik;000323240100027;2.1571514826334631
373;Institutionen för bygg- och miljöteknik;000323701200007;0.49267999469488009852
373;Institutionen för bygg- och miljöteknik;000324048800014;0.37010954305983002130
373;Institutionen för bygg- och miljöteknik;000324105000002;0.40007738304609287940
373;Institutionen för bygg- och miljöteknik;000324173100008;0.59821168385439748643
