instid|sv_name|isi_id|cxfp
370|Institutionen för material- och tillverkningsteknik|000209017900015|0,09054322693321898629
370|Institutionen för material- och tillverkningsteknik|000274424300006|0,18347667911415165726
370|Institutionen för material- och tillverkningsteknik|000274818900019|1,0231373534444955
370|Institutionen för material- och tillverkningsteknik|000274971900003|0,75091458794218526013
370|Institutionen för material- och tillverkningsteknik|000275234000041|1,4999852167071036
370|Institutionen för material- och tillverkningsteknik|000275592200035|1,3813193949283045
370|Institutionen för material- och tillverkningsteknik|000276464300001|0,77385523309365232014
370|Institutionen för material- och tillverkningsteknik|000276525400024|1,5397189427963878
370|Institutionen för material- och tillverkningsteknik|000277069100007|0,58560161265175965764
370|Institutionen för material- och tillverkningsteknik|000277069100015|0,00000000000000000000
370|Institutionen för material- och tillverkningsteknik|000278239700012|0,64387614293950636958
370|Institutionen för material- och tillverkningsteknik|000278296800008|1,8897148274116693
370|Institutionen för material- och tillverkningsteknik|000278625400003|0,20797749913876192283
370|Institutionen för material- och tillverkningsteknik|000279625400009|1,0833973263311132
370|Institutionen för material- och tillverkningsteknik|000280278300005|0,00000000000000000000
370|Institutionen för material- och tillverkningsteknik|000280536400077|0,00000000000000000000
370|Institutionen för material- och tillverkningsteknik|000281359500003|0,42412275785545972851
370|Institutionen för material- och tillverkningsteknik|000281703400006|0,10603068946386493213
370|Institutionen för material- och tillverkningsteknik|000282023500002|2,3873204913704895
370|Institutionen för material- och tillverkningsteknik|000282023500029|0,51156867672224775225
370|Institutionen för material- och tillverkningsteknik|000282242300003|0,49516090826483816122
370|Institutionen för material- och tillverkningsteknik|000282840700006|0,62393249741628576849
370|Institutionen för material- och tillverkningsteknik|000283042100008|0,38383239556673886284
370|Institutionen för material- och tillverkningsteknik|000283371900013|1,0897890557105214
370|Institutionen för material- och tillverkningsteknik|000283479900005|0,27717857091893884398
370|Institutionen för material- och tillverkningsteknik|000283594900034|1,8757518146482418
370|Institutionen för material- och tillverkningsteknik|000284146700001|0,81328517387925236141
370|Institutionen för material- och tillverkningsteknik|000284977500044|0,38278474066333657442
370|Institutionen för material- och tillverkningsteknik|000285056300012|0,34104578448149850150
370|Institutionen för material- och tillverkningsteknik|000285279900014|1,1044806575133578
370|Institutionen för material- och tillverkningsteknik|000285312800017|0,64078790234749934857
370|Institutionen för material- och tillverkningsteknik|000285437000009|0,00000000000000000000
370|Institutionen för material- och tillverkningsteknik|000286205800005|0,17596510648968060344
370|Institutionen för material- och tillverkningsteknik|000286718500009|0,71593449331932631982
370|Institutionen för material- och tillverkningsteknik|000286904300031|1,9890161185442255
370|Institutionen för material- och tillverkningsteknik|000286909100021|5,6146465771736625
370|Institutionen för material- och tillverkningsteknik|000286932900032|0,50273803673652391832
370|Institutionen för material- och tillverkningsteknik|000287058200052|0,89710306328649908799
370|Institutionen för material- och tillverkningsteknik|000287466400007|0,00000000000000000000
370|Institutionen för material- och tillverkningsteknik|000287636700014|0,09257761703904396396
370|Institutionen för material- och tillverkningsteknik|000287643200050|0,83748047096598966970
370|Institutionen för material- och tillverkningsteknik|000287805600008|0,00000000000000000000
370|Institutionen för material- och tillverkningsteknik|000288807400019|0,00000000000000000000
370|Institutionen för material- och tillverkningsteknik|000288807900012|0,25839588347043219885
370|Institutionen för material- och tillverkningsteknik|000288839600003|0,00000000000000000000
370|Institutionen för material- och tillverkningsteknik|000289780200023|1,1746857197362539
370|Institutionen för material- och tillverkningsteknik|000290517900018|0,38726831717323945439
370|Institutionen för material- och tillverkningsteknik|000290540000005|1,0695141966588639
370|Institutionen för material- och tillverkningsteknik|000290944200012|0,00000000000000000000
370|Institutionen för material- och tillverkningsteknik|000291045000002|0,19640471222687443698
370|Institutionen för material- och tillverkningsteknik|000291613900047|0,12815758046949986971
370|Institutionen för material- och tillverkningsteknik|000291777600045|0,28637379732773052793
370|Institutionen för material- och tillverkningsteknik|000292678600012|0,14318689866386526396
370|Institutionen för material- och tillverkningsteknik|000292678600021|0,00000000000000000000
